PATH,TYPE,VALUE,MTIME
/ControlSet001/Control/BackupRestore/AsrKeysNotToRestore/Plug & Play,MULTI_SZ,CurrentControlSet\Control\CriticalDeviceDatabase\,
/ControlSet001/Control/BackupRestore/FilesNotToBackup,KEY,,2004-08-19 22:53:08
/ControlSet001/Control/BackupRestore/FilesNotToBackup/ASR Log File,MULTI_SZ,%25SystemRoot%25\repair\asr.log,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/ASR Error File,MULTI_SZ,%25SystemRoot%25\repair\asr.err,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Client Side Cache,MULTI_SZ,%25SystemRoot%25\csc\* /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Internet Explorer,MULTI_SZ,%25UserProfile%25\index.dat /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Memory Page File,MULTI_SZ,\Pagefile.sys,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Microsoft Writer (Bootable State),MULTI_SZ,%25SystemRoot%25\Registration\*.clb|\*.crmlog /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Microsoft Writer (Service State),MULTI_SZ,%25SystemRoot%25\system32\NtmsData\*,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Netlogon,MULTI_SZ,%25SystemRoot%25\netlogon.chg,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Power Management,MULTI_SZ,\hiberfil.sys,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/VSS Default Provider,MULTI_SZ,\System Volume Information\*{3808876B-C176-4e48-B7AE-04046E6CC752} /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Task Scheduler,MULTI_SZ,%25SYSTEMROOT%25\schedlgu.txt,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Temporary Files,MULTI_SZ,%25TEMP%25\* /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Winlogon debug,MULTI_SZ,%25WINDIR%25\debug\*,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/WMI Writer,MULTI_SZ,%25SystemRoot%25\system32\wbem\Repository\* /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/Catalog Database,MULTI_SZ,%25SystemRoot%25\System32\CatRoot2\* /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/MS Distributed Transaction Coordinator,MULTI_SZ,C:\WINDOWS\System32\MSDtc\MSDTC.LOG|C:\WINDOWS\System32\MSDtc\trace\dtctrace.log,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/DRM,MULTI_SZ,C:\Documents and Settings\All Users\DRM\* /s,
/ControlSet001/Control/BackupRestore/FilesNotToBackup/System Restore,MULTI_SZ,\System Volume Information\_restore{04C1C101-F618-447E-96C8-BD8361E0380D}\* /s,
/ControlSet001/Control/BackupRestore/KeysNotToRestore,KEY,,2004-08-19 17:01:59
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Plug & Play,MULTI_SZ,CurrentControlSet\Enum\|CurrentControlSet\Control\CriticalDeviceDatabase\,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Mount Manager,MULTI_SZ,MountedDevices\,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Fault Tolerance,MULTI_SZ,Disk\,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Installed Services,MULTI_SZ,CurrentControlSet\Services\*,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Active Directory Restore,MULTI_SZ,CurrentControlSet\Services\NTDS\Restore In Progress\|CurrentControlSet\Services\NTDS\Parameters\New Database GUID,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Pending Rename Operations,MULTI_SZ,CurrentControlSet\Control\Session Manager\PendingFileRenameOperations,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/LDM Boot Information,MULTI_SZ,CurrentControlSet\Services\dmio\boot info\,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Windows Setup,MULTI_SZ,Setup\SystemPartition,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Session Manager,MULTI_SZ,CurrentControlSet\Control\Session Manager\AllowProtectedRenames,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/ASR Information,MULTI_SZ,CurrentControlSet\Control\ASR\,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/Removable Storage Manager,MULTI_SZ,CurrentControlSet\Control\NTMS\ImportDatabase,
/ControlSet001/Control/BackupRestore/KeysNotToRestore/LDM Boot Information (dmboot),MULTI_SZ,CurrentControlSet\Services\dmboot\,
/ControlSet001/Control/Biosinfo,KEY,,2004-08-19 17:01:59
/ControlSet001/Control/Biosinfo/InfName,SZ,biosinfo.inf,
/ControlSet001/Control/Biosinfo/SystemBiosDate,SZ,11/07/01,
/ControlSet001/Control/BootVerificationProgram,KEY,,2004-08-19 17:01:59
/ControlSet001/Control/Class,KEY,,2004-08-19 17:01:59
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835},KEY,,2004-08-19 17:01:59
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835}/Class,SZ,WCEUSBS,
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835}/,SZ,Windows CE USB Devices,
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835}/NoInstallClass,SZ,1,
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835}/SilentInstall,SZ,1,
/ControlSet001/Control/Class/{25DBCE51-6C8F-4A72-8A6D-B54C2B4FC835}/Icon,SZ,-20,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000},KEY,,2004-08-19 17:06:45
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/Class,SZ,USB,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/,SZ,Universal Serial Bus controllers,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/Icon,SZ,-20,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/NoInstallClass,SZ,1,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/TroubleShooter-0,SZ,hcp://help/tshoot/tsUSB.htm,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000,KEY,,2004-08-19 17:06:26
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/EnumPropPages32,SZ,usbui.dll%2CUSBControllerPropPageProvider,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/Controller,BINARY,%01,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/InfPath,SZ,usbport.inf,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/InfSection,SZ,UHCI.Dev,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/InfSectionExt,SZ,.NT,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/ProviderName,SZ,Microsoft,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/DriverDateData,BINARY,%00%80b%C5%C0%01%C1%01,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/DriverDate,SZ,7-1-2001,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/DriverVersion,SZ,5.1.2600.0,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/MatchingDeviceId,SZ,pci\ven_8086&dev_7112&cc_0c0300,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0000/DriverDesc,SZ,Intel(r) 82371AB/EB PCI to USB Universal Host Controller,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001,KEY,,2004-08-19 17:06:46
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/EnumPropPages32,SZ,usbui.dll%2CUSBHubPropPageProvider,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/InfPath,SZ,usbport.inf,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/InfSection,SZ,ROOTHUB.Dev,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/InfSectionExt,SZ,.NT,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/ProviderName,SZ,Microsoft,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/DriverDateData,BINARY,%00%80b%C5%C0%01%C1%01,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/DriverDate,SZ,7-1-2001,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/DriverVersion,SZ,5.1.2600.0,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/MatchingDeviceId,SZ,usb\root_hub,
/ControlSet001/Control/Class/{36FC9E60-C465-11CF-8056-444553540000}/0001/DriverDesc,SZ,USB Root Hub,
/ControlSet001/Control/Class/{4658EE7E-F050-11D1-B6BD-00C04FA372A7},KEY,,2004-08-19 17:01:59
/ControlSet001/Control/Class/{4658EE7E-F050-11D1-B6BD-00C04FA372A7}/Class,SZ,PnpPrinters,
/ControlSet001/Control/Class/{4658EE7E-F050-11D1-B6BD-00C04FA372A7}/,SZ,IEEE 1394 and SCSI printers,
/ControlSet001/Control/Class/{4658EE7E-F050-11D1-B6BD-00C04FA372A7}/NoInstallClass,SZ,1,
/ControlSet001/Control/Class/{4658EE7E-F050-11D1-B6BD-00C04FA372A7}/Icon,SZ,-21,
