PATH,TYPE,VALUE,MTIME
/1799/Hive/17/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000072,
/1799/Hive/17/ValueName,SZ,Key Modifiers,
/1799/Hive/17/Value,BINARY,%03%C0%00%00,
/1799/Hive/18,KEY,,2004-08-19 16:56:14
/1799/Hive/18/Action,DWORD,0x00000003,
/1799/Hive/18/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000072,
/1799/Hive/18/ValueName,SZ,Target IME,
/1799/Hive/18/Value,BINARY,%00%00%00%00,
/1799/Hive/19,KEY,,2004-08-19 16:56:14
/1799/Hive/19/Action,DWORD,0x00000003,
/1799/Hive/19/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000072,
/1799/Hive/19/ValueName,SZ,Virtual Key,
/1799/Hive/19/Value,BINARY,%BC%00%00%00,
/1799/Hive/2,KEY,,2004-08-19 16:56:14
/1799/Hive/2/Action,DWORD,0x00000003,
/1799/Hive/2/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000010,
/1799/Hive/2/ValueName,SZ,Key Modifiers,
/1799/Hive/2/Value,BINARY,%02%C0%00%00,
/1799/Hive/20,KEY,,2004-08-19 16:56:14
/1799/Hive/20/Action,DWORD,0x00000003,
/1799/Hive/20/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000200,
/1799/Hive/20/ValueName,SZ,Key Modifiers,
/1799/Hive/20/Value,BINARY,%03%C0%00%00,
/1799/Hive/21,KEY,,2004-08-19 16:56:14
/1799/Hive/21/Action,DWORD,0x00000003,
/1799/Hive/21/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000200,
/1799/Hive/21/ValueName,SZ,Target IME,
/1799/Hive/21/Value,BINARY,%00%00%00%00,
/1799/Hive/22,KEY,,2004-08-19 16:56:14
/1799/Hive/22/Action,DWORD,0x00000003,
/1799/Hive/22/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000200,
/1799/Hive/22/ValueName,SZ,Virtual Key,
/1799/Hive/22/Value,BINARY,G%00%00%00,
/1799/Hive/23,KEY,,2004-08-19 16:56:14
/1799/Hive/23/Action,DWORD,0x00000003,
/1799/Hive/23/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000201,
/1799/Hive/23/ValueName,SZ,Key Modifiers,
/1799/Hive/23/Value,BINARY,%03%C0%00%00,
/1799/Hive/24,KEY,,2004-08-19 16:56:14
/1799/Hive/24/Action,DWORD,0x00000003,
/1799/Hive/24/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000201,
/1799/Hive/24/ValueName,SZ,Target IME,
/1799/Hive/24/Value,BINARY,%00%00%00%00,
/1799/Hive/25,KEY,,2004-08-19 16:56:14
/1799/Hive/25/Action,DWORD,0x00000003,
/1799/Hive/25/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000201,
/1799/Hive/25/ValueName,SZ,Virtual Key,
/1799/Hive/25/Value,BINARY,K%00%00%00,
/1799/Hive/26,KEY,,2004-08-19 16:56:14
/1799/Hive/26/Action,DWORD,0x00000003,
/1799/Hive/26/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000202,
/1799/Hive/26/ValueName,SZ,Key Modifiers,
/1799/Hive/26/Value,BINARY,%03%C0%00%00,
/1799/Hive/27,KEY,,2004-08-19 16:56:14
/1799/Hive/27/Action,DWORD,0x00000003,
/1799/Hive/27/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000202,
/1799/Hive/27/ValueName,SZ,Target IME,
/1799/Hive/27/Value,BINARY,%00%00%00%00,
/1799/Hive/28,KEY,,2004-08-19 16:56:14
/1799/Hive/28/Action,DWORD,0x00000003,
/1799/Hive/28/KeyName,SZ,Control Panel\Input Method\Hot Keys\00000202,
/1799/Hive/28/ValueName,SZ,Virtual Key,
/1799/Hive/28/Value,BINARY,L%00%00%00,
